"entry";"name";"gossip_menu_id";"minlevel";"maxlevel";"exp";"faction";"npcflag";"detection_range";"rank";"dmgschool";"DamageModifier";"BaseAttackTime";"RangeAttackTime";"BaseVariance";"RangeVariance";"unit_class";"unit_flags";"unit_flags2";"dynamicflags";"family";"type";"type_flags";"mingold";"maxgold";"HealthModifier";"ManaModifier";"ArmorModifier";"ExperienceModifier";"RacialLeader";"RegenHealth";"mechanic_immune_mask";"spell_school_immune_mask";"flags_extra";"ScriptName"
35443;"Snobold Vassal (3)";0;82;82;2;14;0;20.0;1;0;9.7;0;2000;1.0;1.0;1;0;2048;8;0;7;8;0;0;60.0;1.0;1.0;1.0;0;1;650854271;0;1073807360;""
35444;"The Black Knight";0;80;80;2;35;0;20.0;0;0;1.0;2000;2000;1.0;1.0;2;0;2048;0;0;6;0;0;0;1.0;1.0;1.0;1.0;0;1;8388624;0;0;""
35445;"Argent Warhorse";0;80;80;2;35;0;18.0;0;0;1.0;2000;2000;1.0;1.0;1;0;2048;0;0;1;0;0;0;1.0;1.0;1.0;1.0;0;1;0;0;0;""
35447;"Icehowl (1)";0;83;83;2;14;0;20.0;3;0;99.6;0;2000;1.0;1.0;1;32770;2048;8;0;1;108;890457;890457;950.0;1.0;1.0;1.0;0;1;650854271;0;1074266113;""
35448;"Icehowl (2)";0;83;83;2;14;0;20.0;3;0;72.5;0;2000;1.0;1.0;1;32770;2048;8;0;1;108;890457;890457;300.0;1.0;1.0;1.0;0;1;650854271;0;1074266113;""
35449;"Icehowl (3)";0;83;83;2;14;0;20.0;3;0;161.8;0;2000;1.0;1.0;1;32770;2048;8;0;1;108;890457;890457;1300.0;1.0;1.0;1.0;0;1;650854271;0;1074266113;""
35451;"The Black Knight";0;80;80;2;14;0;20.0;1;0;7.5;1800;2000;1.0;1.0;1;2;2048;8;0;6;72;0;0;16.0;1.0;1.0;10.0;0;1;650854271;0;1073741824;"boss_black_knight"
35458;"Wilfred Fizzlebang";0;80;80;2;1770;0;20.0;1;0;7.5;0;2000;1.0;1.0;8;0;2048;8;0;7;0;0;0;9.92064;10.211;1.0;1.0;0;1;0;0;2;""
35459;"The Lich King";0;83;83;2;2043;0;18.0;3;0;1.0;2000;2000;1.0;1.0;1;0;2048;0;0;7;12;0;0;2000.0;2000.0;1.0;1.0;0;1;0;0;0;""
35460;"Kor'kron Elite";0;80;80;2;29;0;18.0;1;0;7.5;2000;2000;1.0;1.0;1;33536;2048;0;0;7;0;0;0;2.0;1.0;1.0;1.0;0;1;0;0;65536;""
35461;"The Black Knight Image";0;80;80;2;35;0;20.0;1;0;7.5;2000;2000;1.0;1.0;1;33555200;2048;0;0;6;0;0;0;1.0;1.0;1.0;1.0;0;1;8388624;0;0;""
35462;"Trag Highmountain";10660;80;80;2;1922;1;20.0;0;0;1.0;2000;2000;1.0;1.0;1;0;2048;0;0;7;0;0;0;1.0;1.0;1.0;1.0;0;1;0;0;0;""
35465;"Zhaagrym";0;80;80;2;16;0;20.0;0;0;1.8;0;2000;1.0;1.0;2;0;2048;8;0;3;0;0;0;10.0;10.0;1.0;1.0;0;1;1;0;1048577;"npc_toc_pet_warlock"
35467;"Akiak";0;80;80;2;1922;0;20.0;0;0;1.0;2000;2000;1.0;1.0;2;0;2048;0;0;7;0;0;0;1.0;1.0;1.0;1.0;0;1;0;0;0;""
35468;"Onyx Panther";0;1;1;0;188;0;20.0;0;0;1.0;2000;2000;1.0;1.0;1;0;2048;0;0;12;0;0;0;1.0;1.0;1.0;1.0;0;1;0;0;0;""
35469;"Gormok the Impaler";0;83;83;2;14;0;20.0;3;0;35.0;1500;2000;1.0;1.0;1;832;2048;0;0;7;4;0;0;250.0;5.0;1.0;1.0;0;1;0;0;2;""
35470;"Icehowl";0;83;83;2;14;0;20.0;3;0;35.0;1750;2000;1.0;1.0;1;832;2048;0;0;1;4;0;0;250.0;1.0;1.0;1.0;0;1;0;0;2;""
35471;"Sorn Proudmane";0;55;55;0;104;2;20.0;0;0;1.0;2000;2000;1.0;1.0;2;768;2048;0;0;7;0;0;0;1.5;1.0;1.0;1.0;0;1;0;0;0;""
35472;"Huntsman Yahto";10652;75;75;2;35;1;20.0;0;0;1.0;2000;2000;1.0;1.0;1;0;2048;0;0;7;4096;0;0;1.0;1.0;1.0;1.0;0;1;0;0;0;""
35473;"Argent Tournament Post";0;80;80;2;35;0;20.0;1;0;4.6;1750;2000;1.0;1.0;1;33554432;2048;0;0;10;1048576;0;0;1.0;1.0;1.0;1.0;0;1;0;0;0;""
35474;"Vengeful Val'kyr";0;80;80;2;2068;0;20.0;1;0;7.5;2000;2000;1.0;1.0;2;0;2048;0;0;6;0;0;0;30.0;10.0;1.0;1.0;0;1;8388624;0;0;""
35475;"Visiting Warlock";10682;80;80;2;35;1;20.0;0;0;1.0;1750;2000;1.0;1.0;8;0;2048;0;0;7;0;0;0;1.0;1.0;1.0;1.0;0;1;0;0;0;""
35476;"Wilfred Fizzlebang";10670;80;80;2;35;1;20.0;1;0;4.6;1750;2000;1.0;1.0;1;0;2048;0;0;7;0;0;0;1.0;1.0;1.0;1.0;0;1;0;0;0;""
35477;"Little Adeline";10649;6;6;0;35;1;20.0;0;0;1.0;2000;2000;1.0;1.0;1;0;2048;0;0;7;134217728;0;0;1.0;1.0;1.0;1.0;0;1;0;0;0;""
35482;"Hungry Jormungar";0;83;83;2;14;0;20.0;1;0;4.6;1750;2000;1.0;1.0;1;832;2048;0;0;1;0;0;0;250.0;1.0;1.0;1.0;0;1;0;0;2;""
35483;"Huntsman Hakan";10650;75;75;2;35;1;20.0;0;0;1.0;2000;2000;1.0;1.0;1;0;2048;0;0;7;4096;0;0;1.0;1.0;1.0;1.0;0;1;0;0;0;""
35490;"The Black Knight (1)";0;80;80;2;14;0;20.0;1;0;13.0;1800;2000;1.0;1.0;1;2;2048;8;0;6;72;0;0;22.0;1.0;1.0;10.0;0;1;650854271;0;1073741825;""
35491;"Black Knight's Skeletal Gryphon";0;80;80;2;14;0;20.0;1;0;7.5;2000;2000;1.0;1.0;1;2;2048;8;0;6;1048576;0;0;15.0;1.0;1.0;1.0;0;1;0;0;0;"npc_black_knight_skeletal_gryphon"
35492;"Zephyr Guard";0;40;40;0;85;0;20.0;0;0;1.0;2000;2000;1.0;1.0;1;0;2048;0;0;7;0;0;0;2.0;1.0;1.0;1.0;0;1;0;0;0;""
35493;"Vengeful Frostwyrm";0;83;83;2;2068;0;20.0;1;0;1.0;2000;2000;1.0;1.0;1;0;2048;0;0;6;8;0;0;250.0;1.0;1.0;1.0;0;1;8388624;0;0;""
35494;"Arcanist Miluria";0;80;80;2;2027;128;20.0;0;0;1.0;2000;2000;1.0;1.0;8;768;2048;0;0;7;0;0;0;1.0;1.0;1.0;1.0;0;1;0;0;0;""
35495;"Magistrix Vesara";0;80;80;2;2123;128;20.0;0;0;1.0;2000;2000;1.0;1.0;8;768;2048;0;0;7;0;0;0;1.0;1.0;1.0;1.0;0;1;0;0;0;""
35496;"Rueben Lauren";0;75;75;0;2007;4224;20.0;0;0;1.0;2000;2000;1.0;1.0;8;512;2048;0;0;7;0;0;0;1.0;1.0;1.0;1.0;0;1;0;0;0;""
35497;"Rafael Langrom";0;75;75;2;2007;4224;20.0;0;0;1.0;2000;2000;1.0;1.0;1;0;2048;0;0;7;0;0;0;1.0;1.0;1.0;1.0;0;1;0;0;0;""
35498;"Horace Hunderland";0;75;75;0;2007;4224;20.0;0;0;1.0;2000;2000;1.0;1.0;1;512;2048;0;0;7;0;0;0;1.0;1.0;1.0;1.0;0;1;0;0;0;""
35499;"Huntsman Lokni";10664;75;75;2;35;1;20.0;0;0;1.0;2000;2000;1.0;1.0;1;0;2048;0;0;7;4096;0;0;1.0;1.0;1.0;1.0;0;1;0;0;0;""
35500;"Matilda Brightlink";0;75;75;2;2007;4224;20.0;0;0;1.0;2000;2000;1.0;1.0;1;0;2048;0;0;7;0;0;0;1.0;1.0;1.0;1.0;0;1;0;0;0;""
35501;"Herald Beluus";0;80;80;2;2070;0;20.0;0;0;1.0;1750;2000;1.0;1.0;1;0;2048;0;0;7;0;0;0;1.0;1.0;1.0;1.0;0;1;0;0;0;""
35507;"Enchanter Isian";0;80;80;2;2027;128;20.0;0;0;1.0;2000;2000;1.0;1.0;8;768;2048;0;0;7;0;0;0;1.0;1.0;1.0;1.0;0;1;0;0;0;""
35508;"Enchanter Erodin";0;80;80;2;2123;128;20.0;0;0;1.0;2000;2000;1.0;1.0;8;768;2048;0;0;7;0;0;0;1.0;1.0;1.0;1.0;0;1;0;0;0;""
35511;"Acidmaw (1)";0;83;83;2;1711;0;20.0;3;0;81.1;0;2000;1.0;1.0;1;2;2048;8;0;1;76;0;0;360.0;1.0;1.0;1.0;0;1;650854271;0;1074266113;""
35512;"Acidmaw (2)";0;83;83;2;1711;0;20.0;3;0;78.0;0;2000;1.0;1.0;1;2;2048;8;0;1;76;0;0;120.0;1.0;1.0;1.0;0;1;650854271;0;1074266113;""
35513;"Acidmaw (3)";0;83;83;2;1711;0;20.0;3;0;153.4;0;2000;1.0;1.0;1;2;2048;8;0;1;76;0;0;480.0;1.0;1.0;1.0;0;1;650854271;0;1074266113;""
35514;"Dreadscale (1)";0;83;83;2;1711;0;20.0;3;0;81.1;0;2000;1.0;1.0;1;2;2048;8;0;1;76;0;0;360.0;1.0;1.0;1.0;0;1;650854271;0;1074266113;""
35515;"Dreadscale (2)";0;83;83;2;1711;0;20.0;3;0;78.0;0;2000;1.0;1.0;1;2;2048;8;0;1;76;0;0;120.0;1.0;1.0;1.0;0;1;650854271;0;1074266113;""
35516;"Dreadscale (3)";0;83;83;2;1711;0;20.0;3;0;153.4;0;2000;1.0;1.0;1;2;2048;8;0;1;76;0;0;480.0;1.0;1.0;1.0;0;1;650854271;0;1074266113;""
35517;"Argent Confessor Paletress (1)";0;82;82;2;14;0;20.0;1;0;13.0;0;2000;1.0;1.0;2;2;2048;8;0;7;104;0;0;12.0;30.0;1.0;7.5;0;1;650854271;0;1073741825;""
35518;"Eadric the Pure (1)";0;82;82;2;14;0;20.0;1;0;13.0;0;2000;1.0;1.0;2;2;2048;8;0;7;104;0;0;55.2;30.0;1.0;7.5;0;1;650854271;0;1073741825;""
35519;"Memory of Algalon (1)";0;82;82;2;14;0;20.0;1;0;13.0;0;2000;1.0;1.0;1;2;2048;0;0;4;72;0;0;36.0;25.0;1.0;1.0;0;1;650854271;0;1073741825;""
35520;"Memory of Archimonde (1)";0;82;82;2;14;0;20.0;1;0;13.0;0;2000;1.0;1.0;1;2;2048;0;0;3;72;0;0;36.0;25.0;1.0;1.0;0;1;650854271;0;1073741825;""
35521;"Memory of Chromaggus (1)";0;82;82;2;14;0;20.0;1;0;13.0;0;2000;1.0;1.0;1;2;2048;0;0;2;72;0;0;36.0;25.0;1.0;1.0;0;1;650854271;0;1073741825;""
35522;"Memory of Cyanigosa (1)";0;82;82;2;14;0;20.0;1;0;13.0;0;2000;1.0;1.0;1;2;2048;0;0;2;72;0;0;36.0;25.0;1.0;1.0;0;1;650854271;0;1073741825;""
35523;"Memory of Delrissa (1)";0;82;82;2;14;0;20.0;1;0;13.0;0;2000;1.0;1.0;1;2;2048;0;0;7;72;0;0;36.0;25.0;1.0;1.0;0;1;650854271;0;1073741825;""
35524;"Memory of Eck (1)";0;82;82;2;14;0;20.0;1;0;13.0;0;2000;1.0;1.0;1;2;2048;0;0;7;72;0;0;36.0;25.0;1.0;1.0;0;1;650854271;0;1073741825;""
35525;"Memory of Entropius (1)";0;82;82;2;14;0;20.0;1;0;13.0;0;2000;1.0;1.0;1;2;2048;0;0;10;72;0;0;36.0;25.0;1.0;1.0;0;1;650854271;0;1073741825;""
35527;"Memory of Gruul (1)";0;82;82;2;14;0;20.0;1;0;13.0;0;2000;1.0;1.0;1;2;2048;0;0;7;72;0;0;36.0;25.0;1.0;1.0;0;1;650854271;0;1073741825;""
35528;"Memory of Hakkar (1)";0;82;82;2;14;0;20.0;1;0;13.0;0;2000;1.0;1.0;1;2;2048;0;0;10;72;0;0;36.0;25.0;1.0;1.0;0;1;650854271;0;1073741825;""
35529;"Memory of Heigan (1)";0;82;82;2;14;0;20.0;1;0;13.0;0;2000;1.0;1.0;1;2;2048;0;0;6;72;0;0;36.0;25.0;1.0;1.0;0;1;650854271;0;1073741825;""
35530;"Memory of Herod (1)";0;82;82;2;14;0;20.0;1;0;13.0;0;2000;1.0;1.0;1;2;2048;0;0;7;72;0;0;36.0;25.0;1.0;1.0;0;1;650854271;0;1073741825;""
35531;"Memory of Hogger (1)";0;82;82;2;14;0;20.0;1;0;13.0;0;2000;1.0;1.0;1;2;2048;0;0;7;72;0;0;36.0;25.0;1.0;1.0;0;1;650854271;0;1073741825;""
35532;"Memory of Ignis (1)";0;82;82;2;14;0;20.0;1;0;13.0;0;2000;1.0;1.0;1;2;2048;0;0;5;72;0;0;36.0;25.0;1.0;1.0;0;1;650854271;0;1073741825;""
35533;"Memory of Illidan (1)";0;82;82;2;14;0;20.0;1;0;13.0;0;2000;1.0;1.0;1;2;2048;0;0;3;72;0;0;36.0;25.0;1.0;1.0;0;1;650854271;0;1073741825;""
35534;"Memory of Ingvar (1)";0;82;82;2;14;0;20.0;1;0;13.0;0;2000;1.0;1.0;1;2;2048;0;0;6;72;0;0;36.0;25.0;1.0;1.0;0;1;650854271;0;1073741825;""
35535;"Memory of Kalithresh (1)";0;82;82;2;14;0;20.0;1;0;13.0;0;2000;1.0;1.0;1;2;2048;0;0;7;72;0;0;36.0;25.0;1.0;1.0;0;1;650854271;0;1073741825;""
35536;"Memory of Lucifron (1)";0;82;82;2;14;0;20.0;1;0;13.0;0;2000;1.0;1.0;1;2;2048;0;0;7;72;0;0;36.0;25.0;1.0;1.0;0;1;650854271;0;1073741825;""
35537;"Memory of Malchezaar (1)";0;82;82;2;14;0;20.0;1;0;13.0;0;2000;1.0;1.0;1;2;2048;0;0;3;72;0;0;36.0;25.0;1.0;1.0;0;1;650854271;0;1073741825;""
35538;"Memory of Mutanus (1)";0;82;82;2;14;0;20.0;1;0;13.0;0;2000;1.0;1.0;1;2;2048;0;0;7;72;0;0;36.0;25.0;1.0;1.0;0;1;650854271;0;1073741825;""
35539;"Memory of Onyxia (1)";0;82;82;2;14;0;20.0;1;0;13.0;0;2000;1.0;1.0;1;2;2048;0;0;2;72;0;0;36.0;25.0;1.0;1.0;0;1;650854271;0;1073741825;""
35540;"Memory of Thunderaan (1)";0;82;82;2;14;0;20.0;1;0;13.0;0;2000;1.0;1.0;1;2;2048;0;0;4;72;0;0;36.0;25.0;1.0;1.0;0;1;650854271;0;1073741825;""
35541;"Memory of VanCleef (1)";0;82;82;2;14;0;20.0;1;0;13.0;0;2000;1.0;1.0;1;2;2048;0;0;7;72;0;0;36.0;25.0;1.0;1.0;0;1;650854271;0;1073741825;""
35542;"Memory of Vashj (1)";0;82;82;2;14;0;20.0;1;0;13.0;0;2000;1.0;1.0;1;2;2048;0;0;7;72;0;0;36.0;25.0;1.0;1.0;0;1;650854271;0;1073741825;""
35543;"Memory of Vek'nilash (1)";0;82;82;2;14;0;20.0;1;0;13.0;0;2000;1.0;1.0;1;2;2048;0;0;10;72;0;0;36.0;25.0;1.0;1.0;0;1;650854271;0;1073741825;""
35544;"Memory of Vezax (1)";0;82;82;2;14;0;20.0;1;0;13.0;0;2000;1.0;1.0;1;2;2048;0;0;10;72;0;0;36.0;25.0;1.0;1.0;0;1;650854271;0;1073741825;""
35545;"Risen Jaeren Sunsworn";0;80;80;2;14;0;20.0;0;0;1.0;0;2000;1.0;1.0;1;0;2048;8;0;6;72;0;0;2.5;1.0;1.0;1.0;0;1;0;0;0;"npc_black_knight_ghoul"
35546;"Risen Jaeren Sunsworn (1)";0;80;80;2;14;0;20.0;0;0;1.0;0;2000;1.0;1.0;1;0;2048;8;0;6;72;0;0;4.0;1.0;1.0;1.0;0;1;0;0;0;""
35547;"The Black Knight";0;80;80;2;14;0;20.0;1;0;7.5;2000;2000;1.0;1.0;1;0;2048;0;0;6;72;0;0;15.0;1.0;1.0;1.0;0;1;8388624;0;0;""
35557;"The Black Knight";0;80;80;2;14;0;20.0;1;0;7.5;2000;2000;1.0;1.0;1;0;2048;0;0;6;72;0;0;15.0;1.0;1.0;1.0;0;1;8388624;0;0;""
35559;"The Black Knight (1)";0;80;80;2;14;0;20.0;1;0;1.0;2000;2000;1.0;1.0;1;0;2048;0;0;6;72;0;0;20.0;1.0;1.0;1.0;0;1;8388624;0;0;""
35560;"The Black Knight (1)";0;80;80;2;14;0;20.0;1;0;1.0;2000;2000;1.0;1.0;1;0;2048;0;0;6;72;0;0;20.0;1.0;1.0;1.0;0;1;8388624;0;0;""
35564;"Risen Arelas Brightstar";0;80;80;2;14;0;20.0;0;0;1.0;2400;2000;1.0;1.0;1;0;2048;8;0;6;72;0;0;2.5;1.0;1.0;1.0;0;1;0;0;0;"npc_black_knight_ghoul"
35568;"Risen Arelas Brightstar (1)";0;80;80;2;14;0;20.0;0;0;1.0;2400;2000;1.0;1.0;1;0;2048;8;0;6;72;0;0;4.0;1.0;1.0;1.0;0;1;0;0;0;""
35569;"Eressea Dawnsinger";0;80;80;2;14;0;20.0;1;0;7.5;0;2000;1.0;1.0;2;2;2048;8;0;7;2048;0;0;15.0;20.0;1.0;7.5;0;1;2304;0;1073741824;"boss_grand_champion"
35570;"Zul'tore";0;80;80;2;14;0;20.0;1;0;7.5;0;2000;1.0;1.0;1;2;2048;8;0;7;2048;0;0;15.0;20.0;1.0;7.5;0;1;2304;0;1073741824;"boss_grand_champion"
35571;"Runok Wildmane";0;80;80;2;14;0;20.0;1;0;7.5;0;2000;1.0;1.0;2;2;2048;8;0;7;2048;0;0;15.0;20.0;1.0;7.5;0;1;2304;0;1073741824;"boss_grand_champion"
35572;"Mokra the Skullcrusher";0;80;80;2;14;0;20.0;1;0;7.5;0;2000;1.0;1.0;1;2;2048;8;0;7;2048;0;0;15.0;20.0;1.0;7.5;0;1;2304;0;1073741824;"boss_grand_champion"
35573;"Arcanist Asarina";0;80;80;2;2027;128;20.0;0;0;1.0;2000;2000;1.0;1.0;8;256;2048;0;0;7;0;0;0;1.0;1.0;1.0;1.0;0;1;0;0;2;""
35574;"Magistrix Iruvia";0;80;80;2;2123;128;20.0;0;0;1.0;2000;2000;1.0;1.0;8;256;2048;0;0;7;0;0;0;1.0;1.0;1.0;1.0;0;1;0;0;2;""
35575;"Champion Isimode";0;80;80;2;2027;128;20.0;0;0;1.0;2000;2000;1.0;1.0;2;256;2048;0;0;7;0;0;0;1.0;1.0;1.0;1.0;0;1;0;0;2;""
35576;"Champion Faesrol";0;80;80;2;2123;128;20.0;0;0;1.0;2000;2000;1.0;1.0;2;256;2048;0;0;7;0;0;0;1.0;1.0;1.0;1.0;0;1;0;0;2;""
35577;"Valiant Laradia";0;79;79;2;2027;128;20.0;0;0;1.0;2000;2000;1.0;1.0;2;256;2048;0;0;7;0;0;0;1.0;1.0;1.0;1.0;0;1;0;0;2;""
35578;"Valiant Bressia";0;79;79;2;2123;128;20.0;0;0;1.0;2000;2000;1.0;1.0;2;256;2048;0;0;7;0;0;0;1.0;1.0;1.0;1.0;0;1;0;0;2;""
35579;"Aspirant Forudir";0;78;78;2;2027;128;20.0;0;0;1.0;2000;2000;1.0;1.0;4;256;2048;0;0;7;0;0;0;1.0;1.0;1.0;1.0;0;1;0;0;2;""
35580;"Aspirant Naradiel";0;78;78;2;2123;128;20.0;0;0;1.0;2000;2000;1.0;1.0;4;256;2048;0;0;7;0;0;0;1.0;1.0;1.0;1.0;0;1;0;0;2;""
35586;"Argent Hippogryph (Herald Mount)";0;40;40;0;35;0;20.0;0;0;1.0;2000;2000;1.0;1.0;1;0;2048;0;0;1;0;0;0;1.15;1.0;1.0;1.0;0;1;0;0;0;""
35587;"Argent Peacekeeper";0;80;80;2;2072;0;20.0;1;0;4.6;2000;2000;1.0;1.0;2;0;2048;0;0;7;2048;0;0;10.0;10.0;1.0;1.0;0;1;0;0;65536;""
35588;"Coliseum Master of Patchwerks";0;80;80;2;35;0;20.0;1;0;1.0;2000;2000;1.0;1.0;1;0;2048;0;0;7;0;0;0;10.0;1.0;1.0;1.0;0;1;0;0;0;""
35589;"Jaeren Sunsworn";0;75;75;2;35;0;20.0;0;0;1.0;2000;2000;1.0;1.0;1;0;2048;0;0;7;0;0;0;1.0;1.0;1.0;1.0;0;1;0;0;0;""
35590;"Risen Champion";0;80;80;2;14;0;20.0;0;0;1.0;2000;2000;1.0;1.0;1;0;2048;8;0;6;72;0;0;1.5;1.0;1.0;1.0;0;1;0;0;0;"npc_black_knight_ghoul"
35594;"Brassbolt Mechawrench";10656;80;80;0;534;2097153;20.0;0;0;1.0;2000;2000;1.0;1.0;1;768;2048;0;0;9;0;0;0;1.0;1.0;1.0;1.0;0;1;0;0;2;"npc_steam_powered_auctioneer"
35596;"Arcanist Iramhir";10666;80;80;2;2027;1;20.0;1;0;4.6;2000;2000;1.0;1.0;8;33600;2048;0;0;7;0;0;0;50.0;50.0;1.0;1.0;0;1;0;0;0;"npc_wg_queue"
35597;"Magistrix Aldessia";10662;80;80;2;2123;1;20.0;1;0;7.5;2000;2000;1.0;1.0;8;33600;2048;0;0;7;0;0;0;50.0;50.0;1.0;1.0;0;1;0;0;0;"npc_wg_queue"
35598;"Arcanist Paharin";10666;80;80;2;2027;1;20.0;1;0;4.6;2000;2000;1.0;1.0;8;33600;2048;0;0;7;0;0;0;50.0;50.0;1.0;1.0;0;1;0;0;0;"npc_wg_queue"
35599;"Arcanist Dulial";10666;80;80;2;2027;1;20.0;1;0;7.5;2000;2000;1.0;1.0;8;33600;2048;0;0;7;0;0;0;50.0;50.0;1.0;1.0;0;1;0;0;0;"npc_wg_queue"
35600;"Arcanist Laniria";10666;80;80;2;2027;1;20.0;1;0;4.6;2000;2000;1.0;1.0;8;33600;2048;0;0;7;0;0;0;50.0;50.0;1.0;1.0;0;1;0;0;0;"npc_wg_queue"
35601;"Arcanist Nazalia";10666;80;80;2;2027;1;20.0;1;0;4.6;2000;2000;1.0;1.0;8;33600;2048;0;0;7;0;0;0;50.0;50.0;1.0;1.0;0;1;0;0;0;"npc_wg_queue"
35602;"Magister Savarin";10662;80;80;2;2123;1;20.0;1;0;7.5;2000;2000;1.0;1.0;8;33600;2048;0;0;7;0;0;0;50.0;50.0;1.0;1.0;0;1;0;0;0;"npc_wg_queue"
35603;"Magister Dalhyr";10662;80;80;2;2123;1;20.0;1;0;7.5;2000;2000;1.0;1.0;8;33600;2048;0;0;7;0;0;0;50.0;50.0;1.0;1.0;0;1;0;0;0;"npc_wg_queue"
35604;"Arelas Brightstar";0;75;75;2;35;0;20.0;0;0;1.0;2000;2000;1.0;1.0;1;512;2048;0;0;7;0;0;0;1.0;1.0;1.0;1.0;0;1;0;0;0;""
35607;"Reginald Arcfire";10656;80;80;0;714;2097153;20.0;0;0;1.0;2000;2000;1.0;1.0;1;768;2048;0;0;9;0;0;0;1.0;1.0;1.0;1.0;0;1;0;0;2;"npc_steam_powered_auctioneer"
35608;"[DND] Dalaran Argent Tournament Herald Bunny";0;1;1;0;1375;0;20.0;0;0;1.0;2000;2000;1.0;1.0;1;33555200;2048;0;0;10;1048576;0;0;1.0;1.0;1.0;1.0;0;1;0;0;128;""
35610;"Cat";0;80;80;2;16;0;18.0;0;0;0.3;0;2000;1.0;1.0;1;0;2048;8;2;1;0;0;0;10.0;1.0;1.0;1.0;0;1;1;0;1048577;"npc_toc_pet_hunter"
35611;"Magistrix Erembria";10662;80;80;2;2123;1;20.0;1;0;7.5;2000;2000;1.0;1.0;8;33600;2048;0;0;7;0;0;0;50.0;50.0;1.0;1.0;0;1;0;0;0;"npc_wg_queue"
35612;"Magistrix Caradess";10662;80;80;2;2123;1;20.0;1;0;7.5;2000;2000;1.0;1.0;8;33600;2048;0;0;7;0;0;0;50.0;50.0;1.0;1.0;0;1;0;0;0;"npc_wg_queue"
35614;"Desecration Stalker";0;80;80;2;14;0;20.0;0;0;1.0;2000;2000;1.0;1.0;1;0;2048;0;0;10;0;0;0;2.0;1.0;1.0;1.0;0;1;0;0;128;""
35615;"Anub'arak (2)";0;83;83;2;14;0;20.0;3;0;89.2;0;2000;1.0;1.0;1;32768;2048;8;0;6;108;569703;569703;390.0;1.0;1.0;1.0;0;1;650854271;0;1074266113;""
35616;"Anub'arak (3)";0;83;83;2;14;0;20.0;3;0;149.1;0;2000;1.0;1.0;1;32768;2048;8;0;6;108;569703;569703;1950.0;1.0;1.0;1.0;0;1;650854271;0;1074266113;""
35617;"Deathstalker Visceri";0;80;80;2;14;0;20.0;1;0;7.5;0;2000;1.0;1.0;1;2;2048;8;0;7;2048;0;0;15.0;20.0;1.0;7.5;0;1;2304;0;1073741824;"boss_grand_champion"
35633;"Ambrose Boltspark's Mount";0;80;80;2;14;0;20.0;0;0;1.0;2000;2000;1.0;1.0;1;33587456;2048;0;0;7;0;0;0;1.0;1.0;1.0;1.0;0;1;0;0;0;""
35634;"Deathstalker Visceri's Mount";0;80;80;2;14;0;20.0;0;0;1.0;2000;2000;1.0;1.0;1;33587456;2048;0;0;7;0;0;0;1.0;1.0;1.0;1.0;0;1;0;0;0;""
35635;"Eressea Dawnsinger's Mount";0;80;80;2;14;0;20.0;0;0;1.0;2000;2000;1.0;1.0;1;33587456;2048;0;0;7;0;0;0;1.0;1.0;1.0;1.0;0;1;0;0;0;""
35636;"Lana Stouthammer's Mount";0;80;80;2;14;0;20.0;0;0;1.0;2000;2000;1.0;1.0;1;33587456;2048;0;0;7;0;0;0;1.0;1.0;1.0;1.0;0;1;0;0;0;""
35637;"Marshal Jacob Alerius' Mount";0;80;80;2;14;0;20.0;0;0;1.0;2000;2000;1.0;1.0;1;33587456;2048;0;0;7;0;0;0;1.0;1.0;1.0;1.0;0;1;0;0;0;""
35638;"Mokra the Skullcrusher's Mount";0;80;80;2;14;0;20.0;0;0;1.0;2000;2000;1.0;1.0;1;33587456;2048;0;0;7;0;0;0;1.0;1.0;1.0;1.0;0;1;0;0;0;""
35640;"Runok Wildmane's Mount";0;80;80;2;14;0;20.0;0;0;1.0;2000;2000;1.0;1.0;1;33587456;2048;0;0;7;0;0;0;1.0;1.0;1.0;1.0;0;1;0;0;0;""
35641;"Zul'tore's Mount";0;80;80;2;126;0;20.0;0;0;1.0;2000;2000;1.0;1.0;1;33587456;2048;0;0;7;0;0;0;1.0;1.0;1.0;1.0;0;1;0;0;0;""
35642;"Jeeves";10667;80;80;0;190;135297;20.0;0;0;1.0;2000;2000;1.0;1.0;1;768;2048;0;0;9;0;0;0;3.0;1.0;1.0;1.0;0;1;0;0;0;""
35644;"Argent Warhorse";0;80;80;2;1;0;18.0;0;0;1.0;0;2000;1.0;1.0;1;2;2048;8;0;10;0;0;0;3.96825;1.0;0.0;1.0;0;0;67108864;0;2;"npc_toc5_player_vehicle"
35646;"Wormhole";10668;80;80;2;190;1;20.0;0;0;1.0;2000;2000;1.0;1.0;1;0;2048;0;0;9;1048576;0;0;1.0;1.0;1.0;1.0;0;1;0;0;0;"npc_wormhole"
35651;"Purple Ground Rune Argent Raid";0;80;80;2;35;0;20.0;0;0;1.0;0;2000;1.0;1.0;1;33554432;2048;8;0;10;0;0;0;1.0;1.0;1.0;1.0;0;1;0;0;0;""
35652;"Anub'arak (1)";0;1;1;0;35;0;20.0;3;0;1.0;2000;2000;1.0;1.0;1;0;2048;0;0;6;1036;0;0;1.0;1.0;1.0;1.0;0;1;8388624;0;0;""
35653;"Anub'arak (2)";0;1;1;0;35;0;20.0;3;0;1.0;2000;2000;1.0;1.0;1;0;2048;0;0;6;1036;0;0;1.0;1.0;1.0;1.0;0;1;8388624;0;0;""
